"","Tx","ty","Model","ParamSensitivity","ParamSpecificity","p_ty","dp_ty","FI_Tx"
"1400",77,4,"Group-level",0.7,0.8,0.238552795272009,0.000288189674214073,8.43314733228441e-07
"1401",78,0,"Group-level",0.7,0.8,0.00820096845087566,-1.98165984391174e-05,6.33586911547699e-07
"1402",78,1,"Group-level",0.7,0.8,0.0762050368179256,-0.000118559461292143,6.33586911547699e-07
"1403",78,2,"Group-level",0.7,0.8,0.265539535647428,-0.000183708559646869,6.33586911547699e-07
"1404",78,3,"Group-level",0.7,0.8,0.411232921374718,7.21904156505442e-05,6.33586911547699e-07
"1405",78,4,"Group-level",0.7,0.8,0.238821537709053,0.000249894203727586,6.33586911547699e-07
"1406",79,0,"Group-level",0.7,0.8,0.00818256833868035,-1.70313967676514e-05,4.69198029979325e-07
"1407",79,1,"Group-level",0.7,0.8,0.0760949176702688,-0.000101959223334088,4.69198029979325e-07
"1408",79,2,"Group-level",0.7,0.8,0.265368832967434,-0.000158119840616463,4.69198029979325e-07
"1409",79,3,"Group-level",0.7,0.8,0.411299925185211,6.19953881141855e-05,4.69198029979325e-07
"1410",79,4,"Group-level",0.7,0.8,0.239053755838405,0.000215115072604016,4.69198029979325e-07
"1411",80,0,"Group-level",0.7,0.8,0.00816681290111381,-1.45244854233543e-05,3.41963221335951e-07
"1412",80,1,"Group-level",0.7,0.8,0.0760005726645775,-8.69961625227219e-05,3.41963221335951e-07
"1413",80,2,"Group-level",0.7,0.8,0.265222469889222,-0.000135009289762932,3.41963221335951e-07
"1414",80,3,"Group-level",0.7,0.8,0.411357257159336,5.28355181733003e-05,3.41963221335951e-07
"1415",80,4,"Group-level",0.7,0.8,0.23925288738575,0.000183694419535708,3.41963221335951e-07
"1416",81,0,"Group-level",0.7,0.8,0.00815343203636472,-1.22795865750936e-05,2.44852203311958e-07
"1417",81,1,"Group-level",0.7,0.8,0.0759204093969107,-7.35809945037857e-05,2.44852203311958e-07
"1418",81,2,"Group-level",0.7,0.8,0.265098028741336,-0.0001142556262404,2.44852203311958e-07
"1419",81,3,"Group-level",0.7,0.8,0.411405919409911,4.46453244415281e-05,2.44852203311958e-07
"1420",81,4,"Group-level",0.7,0.8,0.239422210415477,0.000155470882877751,2.44852203311958e-07
"1421",82,0,"Group-level",0.7,0.8,0.00814217163999672,-1.02809665820141e-05,1.71877870512763e-07
"1422",82,1,"Group-level",0.7,0.8,0.0758529240061817,-6.16258742990785e-05,1.71877870512763e-07
"1423",82,2,"Group-level",0.7,0.8,0.264993213945496,-9.57359931750888e-05,1.71877870512763e-07
"1424",82,3,"Group-level",0.7,0.8,0.411446850290034,3.73626683659787e-05,1.71877870512763e-07
"1425",82,4,"Group-level",0.7,0.8,0.239564840118291,0.000130280165690203,1.71877870512763e-07
"1426",83,0,"Group-level",0.7,0.8,0.00813279310885532,-8.51334183655484e-06,1.1798963334586e-07
"1427",83,1,"Group-level",0.7,0.8,0.0757966998605045,-5.10441499515689e-05,1.1798963334586e-07
"1428",83,2,"Group-level",0.7,0.8,0.264905853452834,-7.93262312448786e-05,1.1798963334586e-07
"1429",83,3,"Group-level",0.7,0.8,0.411480927445943,3.09281856936934e-05,1.1798963334586e-07
"1430",83,4,"Group-level",0.7,0.8,0.239683726131863,0.000107955537339309,1.1798963334586e-07
"1431",84,0,"Group-level",0.7,0.8,0.00812507293317449,-6.96179636910217e-06,7.89717777719267e-08
"1432",84,1,"Group-level",0.7,0.8,0.0757504064749244,-4.175014581052e-05,7.89717777719267e-08
"1433",84,2,"Group-level",0.7,0.8,0.264833899924067,-6.49011177098144e-05,7.89717777719267e-08
"1434",84,3,"Group-level",0.7,0.8,0.411508970335048,2.52847848067731e-05,7.89717777719267e-08
"1435",84,4,"Group-level",0.7,0.8,0.239781650332787,8.83282750826636e-05,7.89717777719267e-08
"1436",85,0,"Group-level",0.7,0.8,0.00811880236557167,-5.61171032169522e-06,5.13470816558998e-08
"1437",85,1,"Group-level",0.7,0.8,0.075712798631802,-3.36589736342036e-05,5.13470816558998e-08
"1438",85,2,"Group-level",0.7,0.8,0.264775431686755,-5.23345736559352e-05,5.13470816558998e-08
"1439",85,3,"Group-level",0.7,0.8,0.411531742274288,2.03772084129496e-05,5.13470816558998e-08
"1440",85,4,"Group-level",0.7,0.8,0.239861225041584,7.12280491988844e-05,5.13470816558998e-08
"1441",86,0,"Group-level",0.7,0.8,0.00811378715648898,-4.4486984444119e-06,3.22858878836496e-08
"1442",86,1,"Group-level",0.7,0.8,0.0756827156769563,-2.66863696565058e-05,3.22858878836496e-08
"1443",86,2,"Group-level",0.7,0.8,0.264728653500124,-4.14998420308725e-05,3.22858878836496e-08
"1444",86,3,"Group-level",0.7,0.8,0.411549952080287,1.61516548021175e-05,3.22858878836496e-08
"1445",86,4,"Group-level",0.7,0.8,0.239924891586144,5.64832553296726e-05,3.22858878836496e-08
"1446",87,0,"Group-level",0.7,0.8,0.00810984734646548,-3.45855780397612e-06,1.95208018127866e-08
"1447",87,1,"Group-level",0.7,0.8,0.0756590809665415,-2.07485557396374e-05,1.95208018127866e-08
"1448",87,2,"Group-level",0.7,0.8,0.264691897155443,-3.22696389066086e-05,1.95208018127866e-08
"1449",87,3,"Group-level",0.7,0.8,0.411564255358883,1.25554546644218e-05,1.95208018127866e-08
"1450",87,4,"Group-level",0.7,0.8,0.239974919172666,4.39212977858003e-05,1.95208018127866e-08
"1451",88,0,"Group-level",0.7,0.8,0.00810681710642213,-2.62722392139e-06,1.12671511851065e-08
"1452",88,1,"Group-level",0.7,0.8,0.0756409014415168,-1.57621227169101e-05,1.12671511851065e-08
"1453",88,2,"Group-level",0.7,0.8,0.26466362193755,-2.45162802959876e-05,1.12671511851065e-08
"1454",88,3,"Group-level",0.7,0.8,0.411575255497532,9.5367993021849e-06,1.12671511851065e-08
"1455",88,4,"Group-level",0.7,0.8,0.24001340401698,3.33688276321028e-05,1.12671511851065e-08
"1456",89,0,"Group-level",0.7,0.8,0.00810454461791316,-1.94073457551917e-06,6.14932042637062e-09
"1457",89,1,"Group-level",0.7,0.8,0.075627267308474,-1.16439340161234e-05,6.14932042637062e-09
"1458",89,2,"Group-level",0.7,0.8,0.264642414970838,-1.81117867692096e-05,6.14932042637062e-09
"1459",89,3,"Group-level",0.7,0.8,0.41158350440983,7.0445159473223e-06,6.14932042637062e-09
"1460",89,4,"Group-level",0.7,0.8,0.240042268692945,2.46519394135298e-05,6.14932042637062e-09
"1461",90,0,"Group-level",0.7,0.8,0.00810289198605329,-1.38520052401089e-06,3.13304829632665e-09
"1462",90,1,"Group-level",0.7,0.8,0.0756173518075002,-8.31104764439005e-06,3.13304829632665e-09
"1463",90,2,"Group-level",0.7,0.8,0.264626991470826,-1.29279680586255e-05,3.13304829632665e-09
"1464",90,3,"Group-level",0.7,0.8,0.411589503077095,5.02788580912032e-06,3.13304829632665e-09
"1465",90,4,"Group-level",0.7,0.8,0.240063261658526,1.75963304179061e-05,3.13304829632665e-09
"1466",91,0,"Group-level",0.7,0.8,0.00810173517857363,-9.46782402411236e-07,1.46375805836097e-09
"1467",91,1,"Group-level",0.7,0.8,0.0756104110496779,-5.68065460896874e-06,1.46375805836097e-09
"1468",91,2,"Group-level",0.7,0.8,0.264616194920219,-8.83648980234309e-06,1.46375805836097e-09
"1469",91,3,"Group-level",0.7,0.8,0.411593701927509,3.43650042043603e-06,1.46375805836097e-09
"1470",91,4,"Group-level",0.7,0.8,0.24007795692402,1.2027426393287e-05,1.46375805836097e-09
"1471",92,0,"Group-level",0.7,0.8,0.00810096398519461,-6.11673069386456e-07,6.10972585135316e-10
"1472",92,1,"Group-level",0.7,0.8,0.0756057839087494,-3.67003184396367e-06,6.10972585135316e-10
"1473",92,2,"Group-level",0.7,0.8,0.264608997186283,-5.70892454897169e-06,6.10972585135316e-10
"1474",92,3,"Group-level",0.7,0.8,0.411596501088895,2.22015180812329e-06,6.10972585135316e-10
"1475",92,4,"Group-level",0.7,0.8,0.240087753830879,7.77047765419853e-06,6.10972585135316e-10
"1476",93,0,"Group-level",0.7,0.8,0.00810048199223457,-3.66084578161184e-07,2.18852928427899e-10
"1477",93,1,"Group-level",0.7,0.8,0.0756028919534075,-2.1965074689671e-06,2.18852928427899e-10
"1478",93,2,"Group-level",0.7,0.8,0.264604498594189,-3.41678939617104e-06,2.18852928427899e-10
"1479",93,3,"Group-level",0.7,0.8,0.411598250546705,1.32875143184429e-06,2.18852928427899e-10
"1480",93,4,"Group-level",0.7,0.8,0.240093876913464,4.65063001145504e-06,2.18852928427899e-10
"1481",94,0,"Group-level",0.7,0.8,0.00810020656810053,-1.96239695503322e-07,6.28876441956826e-11
"1482",94,1,"Group-level",0.7,0.8,0.0756012394086032,-1.17743817301993e-06,6.28876441956826e-11
"1483",94,2,"Group-level",0.7,0.8,0.264601927968938,-1.83157049136434e-06,6.28876441956826e-11
"1484",94,3,"Group-level",0.7,0.8,0.411599250234302,7.12277413308356e-07,6.28876441956826e-11
"1485",94,4,"Group-level",0.7,0.8,0.240097375820056,2.49297094657924e-06,6.28876441956826e-11
"1486",95,0,"Group-level",0.7,0.8,0.00810006885603351,-8.83652430044203e-08,1.2751333674495e-11
"1487",95,1,"Group-level",0.7,0.8,0.0756004131362011,-5.30191458026521e-07,1.2751333674495e-11
"1488",95,2,"Group-level",0.7,0.8,0.264600642656313,-8.24742268041256e-07,1.2751333674495e-11
"1489",95,3,"Group-level",0.7,0.8,0.411599750078101,3.20733104238267e-07,1.2751333674495e-11
"1490",95,4,"Group-level",0.7,0.8,0.240099125273352,1.12256586483393e-06,1.2751333674495e-11
"1491",96,0,"Group-level",0.7,0.8,0.00810001377120671,-2.86900139624744e-08,1.34417124118219e-12
"1492",96,1,"Group-level",0.7,0.8,0.0756000826272403,-1.72140083774846e-07,1.34417124118219e-12
"1493",96,2,"Group-level",0.7,0.8,0.264600128531263,-2.67773463649762e-07,1.34417124118219e-12
"1494",96,3,"Group-level",0.7,0.8,0.41159995001562,1.04134124752685e-07,1.34417124118219e-12
"1495",96,4,"Group-level",0.7,0.8,0.24009982505467,3.64469436634397e-07,1.34417124118219e-12
"1496",97,0,"Group-level",0.7,0.8,0.0081,0,0
"1497",97,1,"Group-level",0.7,0.8,0.0756,0,0
"1498",97,2,"Group-level",0.7,0.8,0.2646,0,0
"1499",97,3,"Group-level",0.7,0.8,0.4116,0,0
"1500",97,4,"Group-level",0.7,0.8,0.2401,0,0
"1501",98,0,"Group-level",0.7,0.8,0.0081,0,0
"1502",98,1,"Group-level",0.7,0.8,0.0756,0,0
"1503",98,2,"Group-level",0.7,0.8,0.2646,0,0
"1504",98,3,"Group-level",0.7,0.8,0.4116,0,0
"1505",98,4,"Group-level",0.7,0.8,0.2401,0,0
"1506",99,0,"Group-level",0.7,0.8,0.0081,0,0
"1507",99,1,"Group-level",0.7,0.8,0.0756,0,0
"1508",99,2,"Group-level",0.7,0.8,0.2646,0,0
"1509",99,3,"Group-level",0.7,0.8,0.4116,0,0
"1510",99,4,"Group-level",0.7,0.8,0.2401,0,0
"1511",100,0,"Group-level",0.7,0.8,0.0081,0,0
"1512",100,1,"Group-level",0.7,0.8,0.0756,0,0
"1513",100,2,"Group-level",0.7,0.8,0.2646,0,0
"1514",100,3,"Group-level",0.7,0.8,0.4116,0,0
"1515",100,4,"Group-level",0.7,0.8,0.2401,0,0
"1516",0,0,"Item-level",1,1,1,-0.173404483054692,0.0300691147434651
"1517",0,1,"Item-level",1,1,0,NA,0.0300691147434651
"1518",0,2,"Item-level",1,1,0,NA,0.0300691147434651
"1519",0,3,"Item-level",1,1,0,NA,0.0300691147434651
"1520",0,4,"Item-level",1,1,0,NA,0.0300691147434651
"1521",1,0,"Item-level",1,1,0.840000000000001,-0.147259765765942,0.142535681720365
"1522",1,1,"Item-level",1,1,0.159999999999964,0.13665705009022,0.142535681720365
"1523",1,2,"Item-level",1,1,0,NA,0.142535681720365
"1524",1,3,"Item-level",1,1,0,NA,0.142535681720365
"1525",1,4,"Item-level",1,1,0,NA,0.142535681720365
"1526",2,0,"Item-level",1,1,0.704242424242371,-0.124831496306361,0.093512370827558
"1527",2,1,"Item-level",1,1,0.276363636363891,0.0974683913328552,0.093512370827558
"1528",2,2,"Item-level",1,1,0.0193939393938496,0.0267911771332245,0.093512370827558
"1529",2,3,"Item-level",1,1,0,NA,0.093512370827558
"1530",2,4,"Item-level",1,1,0,NA,0.093512370827558
"1531",3,0,"Item-level",1,1,0.589264069264061,-0.105624092368374,0.0622301360379882
"1532",3,1,"Item-level",1,1,0.35750154607313,0.0659807716677001,0.0622301360379882
"1533",3,2,"Item-level",1,1,0.0516512059372014,0.0368682031073849,0.0622301360379882
"1534",3,3,"Item-level",1,1,0.00158317872521252,0.0027577095034852,0.0622301360379882
"1535",3,4,"Item-level",1,1,0,NA,0.0622301360379882
"1536",4,0,"Item-level",1,1,0.492065872272043,-0.0892036049363931,0.0458236242683226
"1537",4,1,"Item-level",1,1,0.410472747674645,0.0409417661387833,0.0458236242683226
"1538",4,2,"Item-level",1,1,0.0916183080543471,0.0424021282338991,0.0458236242683226
"1539",4,3,"Item-level",1,1,0.0057777862779802,0.00572790944570711,0.0458236242683226
"1540",4,4,"Item-level",1,1,6.52857209835211e-05,0.000131801118003594,0.0458236242683226
"1541",5,0,"Item-level",1,1,0.410054893560054,-0.0751906184752482,0.0361529219755537
"1542",5,1,"Item-level",1,1,0.441174632927075,0.0212765891867905,0.0361529219755537
"1543",5,2,"Item-level",1,1,0.135292542509414,0.0444412782572677,0.0361529219755537
"1544",5,3,"Item-level",1,1,0.0131719041875544,0.00909977929987627,0.0361529219755537
"1545",5,4,"Item-level",1,1,0.000306026815901195,0.000372971731313482,0.0361529219755537
"1546",6,0,"Item-level",1,1,0.340993016749935,-0.0632539024879433,0.029779134566678
"1547",6,1,"Item-level",1,1,0.454509187683213,0.00606570064901174,0.029779134566678
"1548",6,2,"Item-level",1,1,0.179626808352419,0.0438531004680255,0.029779134566678
"1549",6,3,"Item-level",1,1,0.0240103539063985,0.0125731430744371,0.029779134566678
"1550",6,4,"Item-level",1,1,0.000860633308033876,0.000761958296468995,0.029779134566678
"1551",7,0,"Item-level",1,1,0.282951652196767,-0.053104742112901,0.0252540008521245
"1552",7,1,"Item-level",1,1,0.454528102745036,-0.00547506459072061,0.0252540008521245
"1553",7,2,"Item-level",1,1,0.222361869898827,0.0413498947828505,0.0252540008521245
"1554",7,3,"Item-level",1,1,0.0382760246639351,0.0159220569276353,0.0252540008521245
"1555",7,4,"Item-level",1,1,0.00188235049543528,0.00130785499313582,0.0252540008521245
"1556",8,0,"Item-level",1,1,0.234271798055385,-0.0444918816863972,0.0218720856096233
"1557",8,1,"Item-level",1,1,0.444559169435419,-0.0140120971931634,0.0218720856096233
"1558",8,2,"Item-level",1,1,0.261882754562818,0.0375114103883592,0.0218720856096233
"1559",8,3,"Item-level",1,1,0.0557576468202581,0.0189821919030032,0.0218720856096233
"1560",8,4,"Item-level",1,1,0.00352863112612001,0.00201037658819844,0.0218720856096233
"1561",9,0,"Item-level",1,1,0.193528876654454,-0.0371970209735569,0.0192470929930449
"1562",9,1,"Item-level",1,1,0.427316112214441,-0.0201095754310621,0.0192470929930449
"1563",9,2,"Item-level",1,1,0.297096319744183,0.0328046399075106,0.0192470929930449
"1564",9,3,"Item-level",1,1,0.0761058147469642,0.021639916722741,0.0192470929930449
"1565",9,4,"Item-level",1,1,0.00595287663995792,0.00286203977436746,0.0192470929930449
"1566",10,0,"Item-level",1,1,0.159501821418502,-0.0310308091016774,0.0171493879852141
"1567",10,1,"Item-level",1,1,0.404993790015426,-0.024243199086028,0.0171493879852141
"1568",10,2,"Item-level",1,1,0.327327339399354,0.0276011123824659,0.0171493879852141
"1569",10,3,"Item-level",1,1,0.0988788619885735,0.023822889245922,0.0171493879852141
"1570",10,4,"Item-level",1,1,0.00929818717814457,0.00385000655931746,0.0171493879852141
"1571",11,0,"Item-level",1,1,0.131145942055196,-0.0258292861431901,0.0154337874207129
"1572",11,1,"Item-level",1,1,0.379350497376653,-0.0268122862997342,0.0154337874207129
"1573",11,2,"Item-level",1,1,0.35223074789932,0.0221919581647674,0.0154337874207129
"1574",11,3,"Item-level",1,1,0.123580009402172,0.0254919835736037,0.0154337874207129
"1575",11,4,"Item-level",1,1,0.0136928032666586,0.00495763070455324,0.0154337874207129
"1576",12,0,"Item-level",1,1,0.107569143483483,-0.0214507268205027,0.0140039687403131
"1577",12,1,"Item-level",1,1,0.351778914279621,-0.0281504068142425,0.0140039687403131
"1578",12,2,"Item-level",1,1,0.371717938745676,0.0168009928830988,0.0140039687403131
"1579",12,3,"Item-level",1,1,0.149687042498667,0.0266343966536054,0.0140039687403131
"1580",12,4,"Item-level",1,1,0.0192469609925523,0.00616574409804108,0.0140039687403131
"1581",13,0,"Item-level",1,1,0.0880111173955848,-0.0177728449677745,0.0127934954612497
"1582",13,1,"Item-level",1,1,0.323367088420322,-0.0285347087826164,0.0127934954612497
"1583",13,2,"Item-level",1,1,0.385895250807091,0.0115960438742892,0.0127934954612497
"1584",13,3,"Item-level",1,1,0.176675625907039,0.0272577936974927,0.0127934954612497
"1585",13,4,"Item-level",1,1,0.0260509174699624,0.00745371617860906,0.0127934954612497
"1586",14,0,"Item-level",1,1,0.071825164771106,-0.014690321210764,0.0117550539911916
"1587",14,1,"Item-level",1,1,0.294950684021314,-0.0281940814089602,0.0117550539911916
"1588",14,2,"Item-level",1,1,0.395012987066561,0.00669872065446261,0.0117550539911916
"1589",14,3,"Item-level",1,1,0.204037229387905,0.0273853658777642,0.0117550539911916
"1590",14,4,"Item-level",1,1,0.0341739347531138,0.0088003160874974,0.0117550539911916
"1591",15,0,"Item-level",1,1,0.0584623434183374,-0.0121126198384437,0.0108540321169898
"1592",15,1,"Item-level",1,1,0.267157595975735,-0.0273162819962863,0.0108540321169898
"1593",15,2,"Item-level",1,1,0.399423502319197,0.00219281103944674,0.0108540321169898
"1594",15,3,"Item-level",1,1,0.231292519841232,0.0270516867170441,0.0108540321169898
"1595",15,4,"Item-level",1,1,0.0436640384454992,0.0101844040782392,0.0108540321169898
"1596",16,0,"Item-level",1,1,0.0474576670101804,-0.00996206406189158,0.0100645235204076
"1597",16,1,"Item-level",1,1,0.240445905893212,-0.0260541434497257,0.0100645235204076
"1598",16,2,"Item-level",1,1,0.399547068591592,-0.0018685337370032,0.0100645235204076
"1599",16,3,"Item-level",1,1,0.25800096618463,0.0262992653969332,0.0100645235204076
"1600",16,4,"Item-level",1,1,0.054548392320386,0.0115854758516872,0.0100645235204076
"1601",17,0,"Item-level",1,1,0.0384181113891946,-0.0081721418074956,0.00936675187618865
"1602",17,1,"Item-level",1,1,0.2151360463866,-0.0245309668199679,0.00936675187618865
"1603",17,2,"Item-level",1,1,0.395844381948625,-0.00545667823871466,0.00936675187618865
"1604",17,3,"Item-level",1,1,0.283767307660858,0.0251757059920749,0.00936675187618865
"1605",17,4,"Item-level",1,1,0.066834152614722,0.0129840808741033,0.00936675187618865
"1606",18,0,"Item-level",1,1,0.0310122103985088,-0.006686016892686,0.00874535877011856
"1607",18,1,"Item-level",1,1,0.191437940670816,-0.0228451929982363,0.00874535877011856
"1608",18,2,"Item-level",1,1,0.388794713286596,-0.00856231492054821,0.00874535877011856
"1609",18,3,"Item-level",1,1,0.30824545012999,0.0237313914449936,0.00874535877011856
"1610",18,4,"Item-level",1,1,0.0805096855140891,0.014362133366477,0.00874535877011856
"1611",19,0,"Item-level",1,1,0.0249610473939231,-0.00545522290148612,0.00818823525749724
"1612",19,1,"Item-level",1,1,0.169473795284532,-0.0210744381164084,0.00818823525749724
"1613",19,2,"Item-level",1,1,0.378878830137291,-0.0111910915030307,0.00818823525749724
"1614",19,3,"Item-level",1,1,0.331140278249122,0.0220176200178479,0.00818823525749724
"1615",19,4,"Item-level",1,1,0.0955460489351312,0.0157031325030774,0.00818823525749724
"1616",20,0,"Item-level",1,1,0.0200304701309252,-0.00443851933159989,0.00768570573414528
"1617",20,1,"Item-level",1,1,0.149297143616494,-0.0192789684953587,0.00768570573414528
"1618",20,2,"Item-level",1,1,0.366565927696711,-0.0133599486365259,0.00768570573414528
"1619",20,3,"Item-level",1,1,0.352207803287496,0.0200851300541755,0.00768570573414528
"1620",20,4,"Item-level",1,1,0.111898655268373,0.0169923064093091,0.00768570573414528
"1621",21,0,"Item-level",1,1,0.0160243761047386,-0.00360089164060685,0.00722994608435376
"1622",21,1,"Item-level",1,1,0.130908666100191,-0.0175046830563265,0.00722994608435376
"1623",21,2,"Item-level",1,1,0.352303906469473,-0.0150940743125176,0.00722994608435376
"1624",21,3,"Item-level",1,1,0.371254005892816,0.0179829562203803,0.00722994608435376
"1625",21,4,"Item-level",1,1,0.12950904543278,0.0182166927890706,0.00722994608435376
"1626",22,0,"Item-level",1,1,0.0127789328430204,-0.00291267869139194,0.00681456121156976
"1627",22,1,"Item-level",1,1,0.11426924868847,-0.0157856639042457,0.00681456121156976
"1628",22,2,"Item-level",1,1,0.336512422184033,-0.0164243918626612,0.00681456121156976
"1629",22,3,"Item-level",1,1,0.3881326796673,0.0157575670354782,0.00681456121156976
"1630",22,4,"Item-level",1,1,0.148306716617177,0.0193651674228206,0.00681456121156976
"1631",23,0,"Item-level",1,1,0.0101576132854774,-0.0023488128003056,0.00643427323096308
"1632",23,1,"Item-level",1,1,0.0993106838324112,-0.0141463492512653,0.00643427323096308
"1633",23,2,"Item-level",1,1,0.319578212014644,-0.0173855077872577,0.00643427323096308
"1634",23,3,"Item-level",1,1,0.402742534267371,0.0134522394913301,0.00643427323096308
"1635",23,4,"Item-level",1,1,0.168210956600096,0.0204284303474984,0.00643427323096308
"1636",24,0,"Item-level",1,1,0.00804694039498802,-0.00188815913907958,0.00608468791498786
"1637",24,1,"Item-level",1,1,0.0859443670347283,-0.012603376921231,0.00608468791498786
"1638",24,2,"Item-level",1,1,0.301852270584388,-0.018014054152809,0.00608468791498786
"1639",24,3,"Item-level",1,1,0.415023775293967,0.0111066319687759,0.00608468791498786
"1640",24,4,"Item-level",1,1,0.189132646691929,0.0213989582443437,0.00608468791498786
"1641",25,0,"Item-level",1,1,0.00635284768025392,-0.00151294264551987,0.00576211739647849
"1642",25,1,"Item-level",1,1,0.0740682965334491,-0.0111671413116485,0.00576211739647849
"1643",25,2,"Item-level",1,1,0.283648510581011,-0.018347367966436,0.00576211739647849
"1644",25,3,"Item-level",1,1,0.424954341918943,0.00875652151518708,0.00576211739647849
"1645",25,4,"Item-level",1,1,0.210976003286342,0.0222709304084174,0.00576211739647849
"1646",26,0,"Item-level",1,1,0.00499757350846601,-0.00120825187009939,0.00546344392794486
"1647",26,1,"Item-level",1,1,0.0635726432598817,-0.00984310184314303,0.00546344392794486
"1648",26,2,"Item-level",1,1,0.265243596897698,-0.0184224568423238,0.00546344392794486
"1649",26,3,"Item-level",1,1,0.432545951478585,0.00643367591208652,0.00546344392794486
"1650",26,4,"Item-level",1,1,0.233640234855369,0.0230401346434797,0.00546344392794486
"1651",27,0,"Item-level",1,1,0.00391701707420347,-0.000961610336486936,0.00518601401621045
"1652",27,1,"Item-level",1,1,0.05434412240876,-0.00863287655469665,0.00518601401621045
"1653",27,2,"Item-level",1,1,0.246877690734723,-0.0182752064847904,0.00518601401621045
"1654",27,3,"Item-level",1,1,0.437840072684812,0.00416583486911368,0.00518601401621045
"1655",27,4,"Item-level",1,1,0.257021097097501,0.0237038585068603,0.00518601401621045
"1656",28,0,"Item-level",1,1,0.00305849278396705,-0.000762607033835487,0.00492755531375606
"1657",28,1,"Item-level",1,1,0.046269366303034,-0.00753515056610969,0.00492755531375606
"1658",28,2,"Item-level",1,1,0.228755881735098,-0.0179397910844838,0.00492755531375606
"1659",28,3,"Item-level",1,1,0.440903925221002,0.00197677817296649,0.00492755531375606
"1660",28,4,"Item-level",1,1,0.281012333956899,0.0242607705114625,0.00492755531375606
"1661",29,0,"Item-level",1,1,0.00237882772086309,-0.000602578596637347,0.00468611075669352
"1662",29,1,"Item-level",1,1,0.0392374703156323,-0.0065464255902135,0.00468611075669352
"1663",29,2,"Item-level",1,1,0.2110501225928,-0.0174482527130896,0.00468611075669352
"1664",29,3,"Item-level",1,1,0.441826582901436,-0.00011353826713454,0.00468611075669352
"1665",29,4,"Item-level",1,1,0.305506996469268,0.024710795167075,0.00468611075669352
"1666",30,0,"Item-level",1,1,0.00184275386827426,-0.000474336572783701,0.00445998591324386
"1667",30,1,"Item-level",1,1,0.0331418590444504,-0.00566163350197114,0.00445998591324386
"1668",30,2,"Item-level",1,1,0.193901512213155,-0.0168302202589702,0.00445998591324386
"1669",30,3,"Item-level",1,1,0.440715239931558,-0.00208879476862915,0.00445998591324386
"1670",30,4,"Item-level",1,1,0.330398634942563,0.0250549851023542,0.00445998591324386
"1671",31,0,"Item-level",1,1,0.0014215529840974,-0.000371933940207118,0.00424770655122371
"1672",31,1,"Item-level",1,1,0.0278815983781541,-0.00487463412778849,0.00424770655122371
"1673",31,2,"Item-level",1,1,0.177422800939272,-0.0161127424193367,0.00424770655122371
"1674",31,3,"Item-level",1,1,0.437691684759912,-0.00393608245676418,0.00424770655122371
"1675",31,4,"Item-level",1,1,0.355582362938564,0.0252953929440965,0.00424770655122371
"1676",32,0,"Item-level",1,1,0.00109191750952406,-0.000290465714573197,0.00404798418308162
"1677",32,1,"Item-level",1,1,0.0233622602217419,-0.00417861487657473,0.00404798418308162
"1678",32,2,"Item-level",1,1,0.161701015041054,-0.0153202127972638,0.00404798418308162
"1679",32,3,"Item-level",1,1,0.432889013288513,-0.00564565174660441,0.00404798418308162
"1680",32,4,"Item-level",1,1,0.380955793939167,0.0254349451350161,0.00404798418308162
"1681",33,0,"Item-level",1,1,0.000834995742577193,-0.000225899101834602,0.00385968789186019
"1682",33,1,"Item-level",1,1,0.0194964301848516,-0.00356640756703294,0.00385968789186019
"1683",33,2,"Item-level",1,1,0.146800118016541,-0.0144743682849905,0.00385968789186019
"1684",33,3,"Item-level",1,1,0.426448602511651,-0.00721064448437457,0.00385968789186019
"1685",33,4,"Item-level",1,1,0.406419853544379,0.0254773194382326,0.00385968789186019
"1686",34,0,"Item-level",1,1,0.000635593774200576,-0.000174929196446888,0.00368182114169195
"1687",34,1,"Item-level",1,1,0.0162039342096736,-0.00303073578793049,0.00368182114169195
"1688",34,2,"Item-level",1,1,0.132763643659609,-0.0135943446862043,0.00368182114169195
"1689",34,3,"Item-level",1,1,0.418517356751755,-0.00862681782918706,0.00368182114169195
"1690",34,4,"Item-level",1,1,0.431879471604762,0.0254268274997687,0.00368182114169195
"1691",35,0,"Item-level",1,1,0.000481510435000443,-0.000134856714568854,0.00351350257352086
"1692",35,1,"Item-level",1,1,0.013411847692569,-0.00256440433649236,0.00351350257352086
"1693",35,2,"Item-level",1,1,0.119617250648087,-0.0126967759737356,0.00351350257352086
"1694",35,3,"Item-level",1,1,0.40924523133155,-0.0098922664896832,0.00351350257352086
"1695",35,4,"Item-level",1,1,0.457244159892793,0.02528830351448,0.00351350257352086
"1696",36,0,"Item-level",1,1,0.000362984789461855,-0.000103484687067884,0.00335395000932478
"1697",36,1,"Item-level",1,1,0.0110543399179407,-0.00216044069295122,0.00335395000932478
"1698",36,2,"Item-level",1,1,0.107371160911563,-0.0117959257273436,0.00335395000932478
"1699",36,3,"Item-level",1,1,0.398783032560137,-0.0110071486528002,0.00335395000932478
"1700",36,4,"Item-level",1,1,0.482428481820898,0.0250669997601629,0.00335395000932478
"1701",37,0,"Item-level",1,1,0.000272238592096389,-7.90314246347457e-05,0.00320246705643328
"1702",37,1,"Item-level",1,1,0.00907239738069242,-0.00181219708693432,0.00320246705643328
